"","Voltage","Cell","Current Density","Group"
"188",30,"20210723_Cell13_WTC-11",0.942961677107986,"WT"
"189",30,"20210723_Cell18_WTC-11",4.87169084180677,"WT"
"190",30,"20210726_Cell2_WTC-11",NA,"WT"
"191",30,"20210726_Cell7_WTC-11",1.77586103192561,"WT"
"192",30,"20210802_Cell7_WTC-11",0.788019813851829,"WT"
"193",40,"20210413_Cell2_WTC-11",5.34656896986614,"WT"
"194",40,"20210413_Cell3_WTC-11",2.50594258276859,"WT"
"195",40,"20210413_Cell4_WTC-11",3.48536979976952,"WT"
"196",40,"20210505_Cell1_WTC-11",2.71580297735673,"WT"
"197",40,"20210505_Cell5_WTC-11",NA,"WT"
"198",40,"20210505_Cell6_WTC-11",NA,"WT"
"199",40,"20210622_Cell2_WTC-11",10.8422793982164,"WT"
"200",40,"20210622_Cell4_WTC-11",0.559231652153861,"WT"
"201",40,"20210622_Cell7_WTC-11",NA,"WT"
"202",40,"20210622_Cell8_WTC-11",4.6362228017987,"WT"
"203",40,"20210622_Cell9_WTC-11",2.97105354175233,"WT"
"204",40,"20210622_Cell12_WTC-11",1.8374807633237,"WT"
"205",40,"20210622_Cell13_WTC-11",0.372262491338562,"WT"
"206",40,"20210622_Cell14_WTC-11",0.484340857448655,"WT"
"207",40,"20210622_Cell15_WTC-11",1.72416013172841,"WT"
"208",40,"20210622_Cell16_WTC-11",12.988452951191,"WT"
"209",40,"20210623_Cell5_WTC-11",2.62964263835991,"WT"
"210",40,"20210623_Cell6_WTC-11",4.54161955408036,"WT"
"211",40,"20210623_Cell7_WTC-11",1.00077680639318,"WT"
"212",40,"20210723_Cell13_WTC-11",1.18110338388741,"WT"
"213",40,"20210723_Cell18_WTC-11",4.85542969291745,"WT"
"214",40,"20210726_Cell2_WTC-11",NA,"WT"
"215",40,"20210726_Cell7_WTC-11",1.85108879874782,"WT"
"216",40,"20210802_Cell7_WTC-11",0.925203193055492,"WT"
"217",50,"20210413_Cell2_WTC-11",5.5346056337731,"WT"
"218",50,"20210413_Cell3_WTC-11",2.99073557113796,"WT"
"219",50,"20210413_Cell4_WTC-11",3.64741617178261,"WT"
"220",50,"20210505_Cell1_WTC-11",2.60559733909897,"WT"
"221",50,"20210505_Cell5_WTC-11",NA,"WT"
"222",50,"20210505_Cell6_WTC-11",NA,"WT"
"223",50,"20210622_Cell2_WTC-11",11.8509901514593,"WT"
"224",50,"20210622_Cell4_WTC-11",0.832856602138942,"WT"
"225",50,"20210622_Cell7_WTC-11",NA,"WT"
"226",50,"20210622_Cell8_WTC-11",5.78401600716021,"WT"
"227",50,"20210622_Cell9_WTC-11",3.04954689427426,"WT"
"228",50,"20210622_Cell12_WTC-11",2.06834265028199,"WT"
"229",50,"20210622_Cell13_WTC-11",0.899486405068577,"WT"
"230",50,"20210622_Cell14_WTC-11",0.689277134563677,"WT"
"231",50,"20210622_Cell15_WTC-11",2.89924028685151,"WT"
"232",50,"20210622_Cell16_WTC-11",14.0954331807204,"WT"
"233",50,"20210623_Cell5_WTC-11",3.48708496773739,"WT"
"234",50,"20210623_Cell6_WTC-11",5.63796082573352,"WT"
"235",50,"20210623_Cell7_WTC-11",0.863638611527176,"WT"
"236",50,"20210723_Cell13_WTC-11",1.15640595399022,"WT"
"237",50,"20210723_Cell18_WTC-11",5.08689322343224,"WT"
"238",50,"20210726_Cell2_WTC-11",NA,"WT"
"239",50,"20210726_Cell7_WTC-11",2.15969808871354,"WT"
"240",50,"20210802_Cell7_WTC-11",1.00816868948099,"WT"
"241",60,"20210413_Cell2_WTC-11",5.85010730756841,"WT"
"242",60,"20210413_Cell3_WTC-11",5.21789636676621,"WT"
"243",60,"20210413_Cell4_WTC-11",4.45638787588047,"WT"
"244",60,"20210505_Cell1_WTC-11",2.66756830336172,"WT"
"245",60,"20210505_Cell5_WTC-11",NA,"WT"
"246",60,"20210505_Cell6_WTC-11",NA,"WT"
"247",60,"20210622_Cell2_WTC-11",12.7699815282282,"WT"
"248",60,"20210622_Cell4_WTC-11",0.860691653357611,"WT"
"249",60,"20210622_Cell7_WTC-11",NA,"WT"
"250",60,"20210622_Cell8_WTC-11",7.53218825831387,"WT"
"251",60,"20210622_Cell9_WTC-11",3.23214641370271,"WT"
"252",60,"20210622_Cell12_WTC-11",2.32561228835325,"WT"
"253",60,"20210622_Cell13_WTC-11",1.47861200194301,"WT"
"254",60,"20210622_Cell14_WTC-11",0.486578558561847,"WT"
"255",60,"20210622_Cell15_WTC-11",3.49883650880003,"WT"
"256",60,"20210622_Cell16_WTC-11",14.3969227757507,"WT"
"257",60,"20210623_Cell5_WTC-11",3.67156122761629,"WT"
"258",60,"20210623_Cell6_WTC-11",6.3587434531005,"WT"
"259",60,"20210623_Cell7_WTC-11",0.463501698261982,"WT"
"260",60,"20210723_Cell13_WTC-11",0.43011256188779,"WT"
"261",60,"20210723_Cell18_WTC-11",3.82221422839313,"WT"
"262",60,"20210726_Cell2_WTC-11",NA,"WT"
"263",60,"20210726_Cell7_WTC-11",2.14623551842425,"WT"
"264",60,"20210802_Cell7_WTC-11",0.913373435449907,"WT"
"265",-40,"20210308_Cell2_HDF28c44",0.136597823295307,"KCNQ1-p.R594Q"
"266",-40,"20210308_Cell3_HDF28c44",0.226115918875451,"KCNQ1-p.R594Q"
"267",-40,"20210308_Cell7_HDF28c44",0.116403613389769,"KCNQ1-p.R594Q"
"268",-40,"20210308_Cell8_HDF28c44",-0.592335535164294,"KCNQ1-p.R594Q"
"269",-40,"20210312_Cell3_HDF28c44",0.272858325503247,"KCNQ1-p.R594Q"
"270",-40,"20210312_Cell6_HDF28c44",-0.61045297651104,"KCNQ1-p.R594Q"
"271",-40,"20210312_Cell7_HDF28c44",0.679774112783348,"KCNQ1-p.R594Q"
"272",-40,"20210615_Cell2_HDF28c44",0.393225881788465,"KCNQ1-p.R594Q"
"273",-40,"20210615_Cell6_HDF28c44",-0.1873601674158,"KCNQ1-p.R594Q"
"274",-40,"20210616_Cell1_HDF28c44",0.189887046813964,"KCNQ1-p.R594Q"
"275",-40,"20210616_Cell3_HDF28c44",-0.129716949029402,"KCNQ1-p.R594Q"
"276",-40,"20210616_Cell5_HDF28c44",-0.107026343650006,"KCNQ1-p.R594Q"
"277",-40,"20210617_Cell2_HDF28c44",-0.347592777206003,"KCNQ1-p.R594Q"
"278",-40,"20210617_Cell5_HDF28c44",0.433362046136217,"KCNQ1-p.R594Q"
"279",-40,"20210629_Cell2_HDF28c44",-1.43457504272461,"KCNQ1-p.R594Q"
"280",-40,"20210629_Cell3_HDF28c44",0.168534185069418,"KCNQ1-p.R594Q"
"281",-40,"20210629_Cell4_HDF28c44",-0.214291839608239,"KCNQ1-p.R594Q"
"282",-40,"20210629_Cell5_HDF28c44",0.158237318912753,"KCNQ1-p.R594Q"
"283",-40,"20210629_Cell7_HDF28c44",0.410053867741364,"KCNQ1-p.R594Q"
"284",-40,"20210629_Cell8_HDF28c44",0.360039602079733,"KCNQ1-p.R594Q"
"285",-40,"20210629_Cell10_HDF28c44",0.147597388927927,"KCNQ1-p.R594Q"
"286",-40,"20210629_Cell11_HDF28c44",0.173692909142909,"KCNQ1-p.R594Q"
"287",-40,"20210701_Cell2_HDF28c44",-0.13132199312401,"KCNQ1-p.R594Q"
"288",-40,"20210701_Cell3_HDF28c44",-0.0360035803363093,"KCNQ1-p.R594Q"
"289",-40,"20210701_Cell4_HDF28c44",-0.146151575102527,"KCNQ1-p.R594Q"
"290",-40,"20210701_Cell5_HDF28c44",0.648138543079993,"KCNQ1-p.R594Q"
"291",-40,"20210701_Cell6_HDF28c44",0.0493270140470928,"KCNQ1-p.R594Q"
"292",-40,"20210701_Cell7_HDF28c44",-0.846680020284944,"KCNQ1-p.R594Q"
"293",-40,"20210701_Cell9_HDF28c44",0.268806079005909,"KCNQ1-p.R594Q"
"294",-40,"20210701_Cell10_HDF28c44",1.25185648220697,"KCNQ1-p.R594Q"
"295",-40,"20210701_Cell12_HDF28c44",0.309728458787363,"KCNQ1-p.R594Q"
"296",-30,"20210308_Cell2_HDF28c44",0.186814965371264,"KCNQ1-p.R594Q"
"297",-30,"20210308_Cell3_HDF28c44",0.281308215838709,"KCNQ1-p.R594Q"
"298",-30,"20210308_Cell7_HDF28c44",0.401876352216464,"KCNQ1-p.R594Q"
"299",-30,"20210308_Cell8_HDF28c44",-0.325255258680389,"KCNQ1-p.R594Q"
"300",-30,"20210312_Cell3_HDF28c44",0.296300054749842,"KCNQ1-p.R594Q"
"301",-30,"20210312_Cell6_HDF28c44",-0.59786847211626,"KCNQ1-p.R594Q"
"302",-30,"20210312_Cell7_HDF28c44",0.118653923998314,"KCNQ1-p.R594Q"
"303",-30,"20210615_Cell2_HDF28c44",0.493844019042118,"KCNQ1-p.R594Q"
"304",-30,"20210615_Cell6_HDF28c44",-0.526128721147828,"KCNQ1-p.R594Q"
"305",-30,"20210616_Cell1_HDF28c44",-0.110202365451389,"KCNQ1-p.R594Q"
"306",-30,"20210616_Cell3_HDF28c44",0.335168860175391,"KCNQ1-p.R594Q"
"307",-30,"20210616_Cell5_HDF28c44",0.0421599200431336,"KCNQ1-p.R594Q"
"308",-30,"20210617_Cell2_HDF28c44",-0.499725078708084,"KCNQ1-p.R594Q"
"309",-30,"20210617_Cell5_HDF28c44",0.289859010688779,"KCNQ1-p.R594Q"
"310",-30,"20210629_Cell2_HDF28c44",-0.991617813110348,"KCNQ1-p.R594Q"
"311",-30,"20210629_Cell3_HDF28c44",0.632131925877588,"KCNQ1-p.R594Q"
"312",-30,"20210629_Cell4_HDF28c44",-0.434963850352883,"KCNQ1-p.R594Q"
"313",-30,"20210629_Cell5_HDF28c44",0.241942997389664,"KCNQ1-p.R594Q"
"314",-30,"20210629_Cell7_HDF28c44",0.467488361949198,"KCNQ1-p.R594Q"
"315",-30,"20210629_Cell8_HDF28c44",0.798772105101837,"KCNQ1-p.R594Q"
"316",-30,"20210629_Cell10_HDF28c44",0.374524922885227,"KCNQ1-p.R594Q"
"317",-30,"20210629_Cell11_HDF28c44",0.232920727501668,"KCNQ1-p.R594Q"
"318",-30,"20210701_Cell2_HDF28c44",0.236173281304775,"KCNQ1-p.R594Q"
"319",-30,"20210701_Cell3_HDF28c44",0.029284828229542,"KCNQ1-p.R594Q"
"320",-30,"20210701_Cell4_HDF28c44",-0.217795528825534,"KCNQ1-p.R594Q"
"321",-30,"20210701_Cell5_HDF28c44",1.18408905433637,"KCNQ1-p.R594Q"
"322",-30,"20210701_Cell6_HDF28c44",0.283449191257,"KCNQ1-p.R594Q"
"323",-30,"20210701_Cell7_HDF28c44",-0.329251361200827,"KCNQ1-p.R594Q"
"324",-30,"20210701_Cell9_HDF28c44",0.733019153743126,"KCNQ1-p.R594Q"
"325",-30,"20210701_Cell10_HDF28c44",1.93413719729208,"KCNQ1-p.R594Q"
"326",-30,"20210701_Cell12_HDF28c44",0.720183554793519,"KCNQ1-p.R594Q"
"327",-20,"20210308_Cell2_HDF28c44",0.255844691254345,"KCNQ1-p.R594Q"
"328",-20,"20210308_Cell3_HDF28c44",0.0656832128589478,"KCNQ1-p.R594Q"
"329",-20,"20210308_Cell7_HDF28c44",0.968096825374563,"KCNQ1-p.R594Q"
"330",-20,"20210308_Cell8_HDF28c44",0.0503616863016353,"KCNQ1-p.R594Q"
"331",-20,"20210312_Cell3_HDF28c44",0.384446638125792,"KCNQ1-p.R594Q"
"332",-20,"20210312_Cell6_HDF28c44",-0.282382491069773,"KCNQ1-p.R594Q"
"333",-20,"20210312_Cell7_HDF28c44",-0.28807298452066,"KCNQ1-p.R594Q"
"334",-20,"20210615_Cell2_HDF28c44",0.629978577295938,"KCNQ1-p.R594Q"
"335",-20,"20210615_Cell6_HDF28c44",-0.794140279047387,"KCNQ1-p.R594Q"
"336",-20,"20210616_Cell1_HDF28c44",-0.0576443142361111,"KCNQ1-p.R594Q"
"337",-20,"20210616_Cell3_HDF28c44",0.550876010547984,"KCNQ1-p.R594Q"
"338",-20,"20210616_Cell5_HDF28c44",0.321576524288096,"KCNQ1-p.R594Q"
"339",-20,"20210617_Cell2_HDF28c44",-0.392775306449817,"KCNQ1-p.R594Q"
"340",-20,"20210617_Cell5_HDF28c44",0.216409593111739,"KCNQ1-p.R594Q"
"341",-20,"20210629_Cell2_HDF28c44",-1.10391632080078,"KCNQ1-p.R594Q"
"342",-20,"20210629_Cell3_HDF28c44",0.560748895208944,"KCNQ1-p.R594Q"
"343",-20,"20210629_Cell4_HDF28c44",-0.370297573190841,"KCNQ1-p.R594Q"
"344",-20,"20210629_Cell5_HDF28c44",0.406295457152954,"KCNQ1-p.R594Q"
"345",-20,"20210629_Cell7_HDF28c44",0.5109199002098,"KCNQ1-p.R594Q"
"346",-20,"20210629_Cell8_HDF28c44",1.5008712061012,"KCNQ1-p.R594Q"
"347",-20,"20210629_Cell10_HDF28c44",0.476824939846379,"KCNQ1-p.R594Q"
"348",-20,"20210629_Cell11_HDF28c44",0.25052925469695,"KCNQ1-p.R594Q"
"349",-20,"20210701_Cell2_HDF28c44",0.276503973365638,"KCNQ1-p.R594Q"
"350",-20,"20210701_Cell3_HDF28c44",0.148349868085423,"KCNQ1-p.R594Q"
"351",-20,"20210701_Cell4_HDF28c44",-0.340275924402937,"KCNQ1-p.R594Q"
"352",-20,"20210701_Cell5_HDF28c44",1.83171344723194,"KCNQ1-p.R594Q"
"353",-20,"20210701_Cell6_HDF28c44",0.155813280707439,"KCNQ1-p.R594Q"
"354",-20,"20210701_Cell7_HDF28c44",-0.31230875848601,"KCNQ1-p.R594Q"
"355",-20,"20210701_Cell9_HDF28c44",1.47237072082415,"KCNQ1-p.R594Q"
"356",-20,"20210701_Cell10_HDF28c44",2.46223843335869,"KCNQ1-p.R594Q"
"357",-20,"20210701_Cell12_HDF28c44",0.917291311459587,"KCNQ1-p.R594Q"
"358",-10,"20210308_Cell2_HDF28c44",0.28516851047746,"KCNQ1-p.R594Q"
"359",-10,"20210308_Cell3_HDF28c44",0.609368509087318,"KCNQ1-p.R594Q"
"360",-10,"20210308_Cell7_HDF28c44",1.50693958802203,"KCNQ1-p.R594Q"
"361",-10,"20210308_Cell8_HDF28c44",0.508540373305598,"KCNQ1-p.R594Q"
"362",-10,"20210312_Cell3_HDF28c44",0.46819326632806,"KCNQ1-p.R594Q"
"363",-10,"20210312_Cell6_HDF28c44",0.0802520243846163,"KCNQ1-p.R594Q"
"364",-10,"20210312_Cell7_HDF28c44",-0.415771648800625,"KCNQ1-p.R594Q"
"365",-10,"20210615_Cell2_HDF28c44",0.620520909627278,"KCNQ1-p.R594Q"
"366",-10,"20210615_Cell6_HDF28c44",-0.857906744264251,"KCNQ1-p.R594Q"
"367",-10,"20210616_Cell1_HDF28c44",0.0813802083333333,"KCNQ1-p.R594Q"
"368",-10,"20210616_Cell3_HDF28c44",0.374778920953923,"KCNQ1-p.R594Q"
"369",-10,"20210616_Cell5_HDF28c44",0.343174954678149,"KCNQ1-p.R594Q"
"370",-10,"20210617_Cell2_HDF28c44",-0.487120301534101,"KCNQ1-p.R594Q"
